item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
fear_verb         -13.0568 0.01669  0.642185 -13.1654 -14.0989 -11.7397 0        NaN      NaN     
fear_verb         -6.01556 0.003633 0.137141 -6.01504 -6.28000 -5.74537 0        NaN      NaN     
fear_verb         -14.5582 0.008208 0.277441 -14.5628 -15.0648 -14.0075 0        NaN      NaN     
feather_large     -4.82344 0.005206 0.138276 -4.81981 -5.09968 -4.57532 0        NaN      NaN     
feather_large     -20.3777 0.035098 1.093771 -20.5629 -22.8630 -18.1742 0        NaN      NaN     
feather_large     -14.1788 0.021341 0.582497 -14.2018 -15.3939 -13.0425 0        NaN      NaN     
feather_large     -10.4143 0.009563 0.355521 -10.4792 -11.0085 -9.55538 0        NaN      NaN     
feather_large     -4.91638 0.003284 0.109386 -4.91102 -5.11669 -4.69683 0        NaN      NaN     
few               -19.7551 0.009598 0.3745   -19.7440 -20.4483 -19.0505 0        NaN      NaN     
few               -5.60811 0.003766 0.132466 -5.60370 -5.85074 -5.33937 0        NaN      NaN     
few               -4.99330 0.00326  0.105851 -4.99065 -5.20979 -4.80125 0        NaN      NaN     
few               -4.45632 0.002677 0.079594 -4.45560 -4.61857 -4.30356 0        NaN      NaN     
few               -4.80796 0.005252 0.138914 -4.80441 -5.07364 -4.54841 0        NaN      NaN     
few               -4.98372 0.00335  0.109576 -4.98150 -5.19400 -4.76603 0        NaN      NaN     
few               -4.72273 0.002787 0.077402 -4.71948 -4.87408 -4.57673 0        NaN      NaN     
few               -6.19366 0.003081 0.102046 -6.18694 -6.38721 -5.99549 0        NaN      NaN     
few               -4.19537 0.003191 0.091879 -4.19423 -4.38594 -4.02459 0        NaN      NaN     
few               -5.02873 0.003487 0.105348 -5.02772 -5.23490 -4.82815 0        NaN      NaN     
few               -5.02873 0.003487 0.105348 -5.02772 -5.23490 -4.82815 0        NaN      NaN     
