item              mean     stderr   stddev   median   95%HPDlo 95%HPDup ACT      ESS      geometric-mean 
father            -12.2423 0.010939 0.420181 -12.2214 -13.0631 -11.4206 0        NaN      NaN     
father            -5.79111 0.004116 0.165608 -5.78905 -6.09177 -5.45812 0        NaN      NaN     
father            -4.38668 0.003665 0.095405 -4.38326 -4.57223 -4.20430 0        NaN      NaN     
fear_verb         -10.2133 0.013974 0.499796 -10.1636 -10.9943 -9.37894 0        NaN      NaN     
fear_verb         -12.7958 0.015533 0.623963 -12.8689 -13.8859 -11.5517 0        NaN      NaN     
fear_verb         -5.75952 0.004185 0.166087 -5.75678 -6.06140 -5.42667 0        NaN      NaN     
fear_verb         -14.3257 0.009564 0.322236 -14.3298 -14.9678 -13.7128 0        NaN      NaN     
feather_large     -4.71326 0.005422 0.13189  -4.70718 -4.96094 -4.45997 0        NaN      NaN     
feather_large     -19.7284 0.023651 0.967058 -19.7998 -21.5665 -17.7858 0        NaN      NaN     
feather_large     -14.1541 0.017199 0.569943 -14.1116 -15.3018 -12.9845 0        NaN      NaN     
feather_large     -9.72323 0.012994 0.531536 -9.87376 -10.4883 -8.62349 0        NaN      NaN     
feather_large     -4.84110 0.003929 0.134256 -4.83742 -5.10427 -4.58080 0        NaN      NaN     
few               -18.8248 0.013806 0.480211 -18.8171 -19.7232 -17.8299 0        NaN      NaN     
few               -5.53515 0.004443 0.152877 -5.53489 -5.81287 -5.21959 0        NaN      NaN     
few               -4.92867 0.003897 0.132773 -4.91849 -5.19328 -4.67274 0        NaN      NaN     
few               -4.37940 0.003331 0.092662 -4.37809 -4.57974 -4.21424 0        NaN      NaN     
few               -4.69088 0.005493 0.132412 -4.68467 -4.93652 -4.43598 0        NaN      NaN     
few               -4.70666 0.004316 0.12251  -4.70331 -4.95598 -4.47679 0        NaN      NaN     
few               -4.62623 0.003384 0.102214 -4.62746 -4.81559 -4.42670 0        NaN      NaN     
few               -5.43876 0.004229 0.141593 -5.43587 -5.72421 -5.17405 0        NaN      NaN     
few               -3.95256 0.003776 0.089629 -3.95164 -4.13143 -3.79277 0        NaN      NaN     
few               -4.82304 0.004024 0.122849 -4.82069 -5.08272 -4.59562 0        NaN      NaN     
few               -4.88068 0.003867 0.122358 -4.88042 -5.11824 -4.63517 0        NaN      NaN     
fight             -4.51146 0.003762 0.105481 -4.51245 -4.71875 -4.31243 0        NaN      NaN     
fight             -8.07545 0.008453 0.188682 -8.06847 -8.46915 -7.72942 0        NaN      NaN     
fight             -11.3684 0.008744 0.288689 -11.3546 -11.9430 -10.8296 0        NaN      NaN     
fight             -4.26412 0.003723 0.094691 -4.26006 -4.47286 -4.10051 0        NaN      NaN     
